"Dataframe_id"	"Subject_id"	"Activity"	" timeBodyAcc-mean()-X"	" timeBodyAcc-mean()-Y"	" timeBodyAcc-mean()-Z"	" timeGravityAcc-mean()-X"	" timeGravityAcc-mean()-Y"	" timeGravityAcc-mean()-Z"	" timeBodyAccJerk-mean()-X"	" timeBodyAccJerk-mean()-Y"	" timeBodyAccJerk-mean()-Z"	" timeBodyGyro-mean()-X"	" timeBodyGyro-mean()-Y"	" timeBodyGyro-mean()-Z"	" timeBodyGyroJerk-mean()-X"	" timeBodyGyroJerk-mean()-Y"	" timeBodyGyroJerk-mean()-Z"	" timeBodyAccMag-mean()"	" timeGravityAccMag-mean()"	" timeBodyAccJerkMag-mean()"	" timeBodyGyroMag-mean()"	" timeBodyGyroJerkMag-mean()"	" freqBodyAcc-mean()-X"	" freqBodyAcc-mean()-Y"	" freqBodyAcc-mean()-Z"	" freqBodyAccJerk-mean()-X"	" freqBodyAccJerk-mean()-Y"	" freqBodyAccJerk-mean()-Z"	" freqBodyGyro-mean()-X"	" freqBodyGyro-mean()-Y"	" freqBodyGyro-mean()-Z"	" freqBodyAccMag-mean()"	" freqBodyBodyAccJerkMag-mean()"	" freqBodyBodyGyroMag-mean()"	" freqBodyBodyGyroJerkMag-mean()"	" timeBodyAcc-std()-X"	" timeBodyAcc-std()-Y"	" timeBodyAcc-std()-Z"	" timeGravityAcc-std()-X"	" timeGravityAcc-std()-Y"	" timeGravityAcc-std()-Z"	" timeBodyAccJerk-std()-X"	" timeBodyAccJerk-std()-Y"	" timeBodyAccJerk-std()-Z"	" timeBodyGyro-std()-X"	" timeBodyGyro-std()-Y"	" timeBodyGyro-std()-Z"	" timeBodyGyroJerk-std()-X"	" timeBodyGyroJerk-std()-Y"	" timeBodyGyroJerk-std()-Z"	" timeBodyAccMag-std()"	" timeGravityAccMag-std()"	" timeBodyAccJerkMag-std()"	" timeBodyGyroMag-std()"	" timeBodyGyroJerkMag-std()"	" freqBodyAcc-std()-X"	" freqBodyAcc-std()-Y"	" freqBodyAcc-std()-Z"	" freqBodyAccJerk-std()-X"	" freqBodyAccJerk-std()-Y"	" freqBodyAccJerk-std()-Z"	" freqBodyGyro-std()-X"	" freqBodyGyro-std()-Y"	" freqBodyGyro-std()-Z"	" freqBodyAccMag-std()"	" freqBodyBodyAccJerkMag-std()"	" freqBodyBodyGyroMag-std()"	" freqBodyBodyGyroJerkMag-std()"
1	20	"standing"	"2.7808e-01"	"-1.8070e-02"	"-1.0040e-01"	"9.1123e-01"	"-3.0594e-01"	"7.0866e-02"	"7.6356e-02"	"1.1693e-02"	"-6.1368e-03"	"-2.4134e-02"	"-6.9831e-02"	"7.7367e-02"	"-1.0205e-01"	"-4.3215e-02"	"-5.1815e-02"	"-9.2241e-01"	"-9.2241e-01"	"-9.5662e-01"	"-8.8368e-01"	"-9.4794e-01"	"-9.6193e-01"	"-8.9819e-01"	"-9.2999e-01"	"-9.5971e-01"	"-9.3572e-01"	"-9.5274e-01"	"-8.8102e-01"	"-9.1065e-01"	"-9.1141e-01"	"-9.2123e-01"	"-9.4001e-01"	"-8.7944e-01"	"-9.2960e-01"	"-9.6721e-01"	"-8.7541e-01"	"-9.1314e-01"	"-9.8192e-01"	"-9.5746e-01"	"-9.4244e-01"	"-9.5953e-01"	"-9.3561e-01"	"-9.5894e-01"	"-8.8675e-01"	"-9.0391e-01"	"-9.0734e-01"	"-9.2164e-01"	"-9.4763e-01"	"-9.4867e-01"	"-9.1067e-01"	"-9.1067e-01"	"-9.3845e-01"	"-8.4368e-01"	"-9.2633e-01"	"-9.6981e-01"	"-8.7253e-01"	"-9.1100e-01"	"-9.6310e-01"	"-9.4047e-01"	"-9.6397e-01"	"-8.9053e-01"	"-9.0124e-01"	"-9.1487e-01"	"-9.1865e-01"	"-9.3603e-01"	"-8.4913e-01"	"-9.2723e-01"
1	20	"walking"	"2.7259e-01"	"-2.1200e-02"	"-1.1354e-01"	"8.9997e-01"	"-3.4444e-01"	"-3.5130e-02"	"8.4123e-02"	"-2.1062e-02"	"6.3446e-03"	"-2.3410e-02"	"-7.4105e-02"	"8.5136e-02"	"-6.7999e-02"	"-5.1418e-02"	"-5.4927e-02"	"3.9402e-02"	"3.9402e-02"	"-4.2936e-02"	"6.8628e-02"	"-1.9489e-01"	"-1.4740e-01"	"4.0347e-01"	"-2.7221e-01"	"-1.3872e-01"	"1.5793e-01"	"-3.4599e-01"	"-9.3625e-02"	"3.1015e-02"	"-1.0889e-01"	"-3.5334e-03"	"5.4527e-02"	"-5.2007e-02"	"-1.8037e-01"	"-2.0834e-01"	"4.8977e-01"	"-2.2873e-01"	"-9.7033e-01"	"-9.6200e-01"	"-9.5385e-01"	"-9.0645e-02"	"2.4431e-01"	"-3.8766e-01"	"-2.3294e-01"	"8.5832e-02"	"-1.6575e-01"	"-2.5323e-01"	"-1.2755e-01"	"-2.2704e-01"	"-1.5693e-01"	"-1.5693e-01"	"2.1077e-02"	"-3.6785e-02"	"-1.4986e-01"	"-2.3499e-01"	"4.3844e-01"	"-2.6650e-01"	"-1.2224e-01"	"2.5561e-01"	"-4.2769e-01"	"-2.7993e-01"	"1.0770e-01"	"-2.6496e-01"	"-3.8993e-01"	"-3.1065e-02"	"-1.9621e-01"	"-1.7198e-01"
1	20	"walking_downst."	"2.9614e-01"	"-9.6412e-03"	"-1.0460e-01"	"9.1973e-01"	"-2.7742e-01"	"-2.8259e-02"	"6.9503e-02"	"4.3645e-03"	"-2.5348e-03"	"-1.1137e-01"	"1.3902e-02"	"1.0390e-01"	"-4.5250e-02"	"-5.7737e-02"	"-6.1531e-02"	"2.2185e-01"	"2.2185e-01"	"-6.1270e-02"	"9.3842e-02"	"-2.6818e-01"	"-3.4331e-02"	"5.2419e-01"	"-1.8810e-01"	"-1.9936e-01"	"2.0583e-01"	"-3.5622e-01"	"-6.2957e-02"	"-1.3810e-01"	"2.5704e-01"	"1.5189e-01"	"1.3792e-02"	"-1.0057e-01"	"-3.1167e-01"	"7.4510e-02"	"6.1694e-01"	"-1.6094e-01"	"-9.4046e-01"	"-9.0858e-01"	"-9.1969e-01"	"-1.3570e-01"	"2.8967e-01"	"-3.8150e-01"	"-2.0494e-01"	"-1.4679e-01"	"1.5972e-01"	"-2.4924e-01"	"-3.3457e-01"	"3.0785e-03"	"1.7264e-01"	"1.7264e-01"	"4.6719e-02"	"-3.0576e-02"	"-2.7559e-01"	"1.1303e-01"	"5.6019e-01"	"-2.1392e-01"	"-1.4728e-01"	"2.9312e-01"	"-4.0529e-01"	"-2.5337e-01"	"-1.5996e-01"	"1.8305e-02"	"2.4217e-04"	"7.9038e-02"	"-1.5168e-01"	"-2.8166e-01"
1	20	"walking_upst."	"2.5210e-01"	"-2.8226e-02"	"-1.2102e-01"	"7.7710e-01"	"-4.7989e-01"	"-1.3012e-01"	"8.3645e-02"	"6.5998e-03"	"-2.4542e-02"	"6.5919e-02"	"-1.7465e-01"	"5.8702e-02"	"-1.4839e-01"	"-1.8982e-02"	"-5.1899e-02"	"8.7250e-03"	"8.7250e-03"	"-2.5561e-01"	"2.2330e-02"	"-3.7193e-01"	"-1.4044e-01"	"-2.9383e-02"	"-3.1843e-01"	"-2.5616e-01"	"-3.1216e-01"	"-4.9276e-01"	"-3.7268e-01"	"-1.6234e-01"	"1.1508e-01"	"-2.0501e-01"	"-2.1501e-01"	"-2.8663e-01"	"-4.5039e-01"	"-1.1609e-01"	"1.5220e-01"	"-2.2925e-01"	"-9.3141e-01"	"-9.2459e-01"	"-9.0406e-01"	"-1.8570e-01"	"-2.6079e-01"	"-5.1364e-01"	"-4.9270e-01"	"-1.0472e-01"	"1.8412e-01"	"-4.7111e-01"	"-3.9399e-01"	"-2.5387e-01"	"-1.9827e-01"	"-1.9827e-01"	"-2.3944e-01"	"-2.5393e-01"	"-4.5540e-01"	"-1.0844e-01"	"1.6455e-01"	"-2.4244e-01"	"-1.8709e-01"	"-2.5501e-01"	"-5.3320e-01"	"-5.3202e-01"	"-7.9047e-02"	"9.5477e-02"	"-3.2024e-01"	"-2.8045e-01"	"-3.6095e-01"	"-5.0282e-01"
1	24	"laying"	"2.7285e-01"	"-1.7356e-02"	"-1.0724e-01"	"-3.5929e-01"	"7.3843e-01"	"6.8384e-01"	"8.0721e-02"	"1.1982e-02"	"-5.8923e-03"	"-1.4368e-02"	"-9.5554e-02"	"1.1173e-01"	"-1.0281e-01"	"-3.8232e-02"	"-6.2412e-02"	"-9.7185e-01"	"-9.7185e-01"	"-9.8553e-01"	"-9.5379e-01"	"-9.8278e-01"	"-9.7589e-01"	"-9.8083e-01"	"-9.7663e-01"	"-9.8600e-01"	"-9.8214e-01"	"-9.8155e-01"	"-9.7657e-01"	"-9.6611e-01"	"-9.8109e-01"	"-9.7317e-01"	"-9.8311e-01"	"-9.6400e-01"	"-9.7860e-01"	"-9.6798e-01"	"-9.8313e-01"	"-9.7357e-01"	"-9.6041e-01"	"-9.9345e-01"	"-9.7924e-01"	"-9.8637e-01"	"-9.8243e-01"	"-9.8309e-01"	"-9.8265e-01"	"-9.6030e-01"	"-9.8170e-01"	"-9.7987e-01"	"-9.7809e-01"	"-9.9238e-01"	"-9.6935e-01"	"-9.6935e-01"	"-9.8361e-01"	"-9.5783e-01"	"-9.7866e-01"	"-9.6517e-01"	"-9.8457e-01"	"-9.7306e-01"	"-9.8814e-01"	"-9.8412e-01"	"-9.8319e-01"	"-9.8471e-01"	"-9.5779e-01"	"-9.8360e-01"	"-9.7106e-01"	"-9.8329e-01"	"-9.6137e-01"	"-9.8010e-01"
1	24	"sitting"	"2.7348e-01"	"-1.3126e-02"	"-1.0304e-01"	"9.1964e-01"	"1.8225e-01"	"1.0956e-01"	"7.6332e-02"	"4.7670e-03"	"-1.1330e-03"	"-3.5623e-02"	"-7.5013e-02"	"8.0044e-02"	"-9.5178e-02"	"-4.0617e-02"	"-5.1597e-02"	"-9.6898e-01"	"-9.6898e-01"	"-9.8556e-01"	"-9.6463e-01"	"-9.9131e-01"	"-9.8953e-01"	"-9.6277e-01"	"-9.6699e-01"	"-9.8886e-01"	"-9.7923e-01"	"-9.8197e-01"	"-9.8568e-01"	"-9.8120e-01"	"-9.7469e-01"	"-9.6891e-01"	"-9.8447e-01"	"-9.7797e-01"	"-9.9085e-01"	"-9.9059e-01"	"-9.5626e-01"	"-9.5706e-01"	"-9.8966e-01"	"-9.7169e-01"	"-9.6341e-01"	"-9.8856e-01"	"-9.7957e-01"	"-9.8466e-01"	"-9.8811e-01"	"-9.7795e-01"	"-9.7128e-01"	"-9.9144e-01"	"-9.8978e-01"	"-9.8985e-01"	"-9.6378e-01"	"-9.6378e-01"	"-9.8542e-01"	"-9.6926e-01"	"-9.9072e-01"	"-9.9110e-01"	"-9.5500e-01"	"-9.5440e-01"	"-9.8929e-01"	"-9.8155e-01"	"-9.8601e-01"	"-9.8889e-01"	"-9.7625e-01"	"-9.7285e-01"	"-9.6585e-01"	"-9.8561e-01"	"-9.6911e-01"	"-9.9093e-01"
1	24	"standing"	"2.8035e-01"	"-1.4479e-02"	"-1.0822e-01"	"9.6644e-01"	"-1.4520e-01"	"-5.3059e-02"	"7.4618e-02"	"1.0984e-02"	"-3.5877e-03"	"-2.7861e-02"	"-6.9255e-02"	"7.7125e-02"	"-9.9195e-02"	"-4.3174e-02"	"-5.1718e-02"	"-9.5006e-01"	"-9.5006e-01"	"-9.7762e-01"	"-9.5452e-01"	"-9.8239e-01"	"-9.8418e-01"	"-9.4897e-01"	"-9.5382e-01"	"-9.8116e-01"	"-9.6772e-01"	"-9.7417e-01"	"-9.5854e-01"	"-9.7043e-01"	"-9.7013e-01"	"-9.6007e-01"	"-9.7225e-01"	"-9.6392e-01"	"-9.8112e-01"	"-9.8726e-01"	"-9.3687e-01"	"-9.3028e-01"	"-9.9220e-01"	"-9.6816e-01"	"-9.4618e-01"	"-9.8057e-01"	"-9.6775e-01"	"-9.7772e-01"	"-9.6074e-01"	"-9.6730e-01"	"-9.6996e-01"	"-9.7586e-01"	"-9.8198e-01"	"-9.8328e-01"	"-9.4790e-01"	"-9.4790e-01"	"-9.7311e-01"	"-9.5310e-01"	"-9.8000e-01"	"-9.8885e-01"	"-9.3445e-01"	"-9.2380e-01"	"-9.8172e-01"	"-9.7023e-01"	"-9.7994e-01"	"-9.6189e-01"	"-9.6580e-01"	"-9.7269e-01"	"-9.4952e-01"	"-9.7320e-01"	"-9.5441e-01"	"-9.7976e-01"
1	24	"walking"	"2.7698e-01"	"-2.2545e-02"	"-1.1060e-01"	"9.5970e-01"	"-1.1512e-01"	"-1.4091e-01"	"7.3194e-02"	"1.2125e-02"	"-1.1640e-02"	"-5.4513e-02"	"-6.5844e-02"	"9.7201e-02"	"-6.2531e-02"	"-5.0290e-02"	"-7.3984e-02"	"-2.9998e-01"	"-2.9998e-01"	"-3.9972e-01"	"-4.0306e-01"	"-5.0782e-01"	"-4.9242e-01"	"-2.0319e-01"	"-3.4449e-01"	"-5.0963e-01"	"-3.5283e-01"	"-4.6992e-01"	"-4.6830e-01"	"-4.7984e-01"	"-3.9145e-01"	"-4.3462e-01"	"-4.1864e-01"	"-5.3451e-01"	"-5.7159e-01"	"-4.7076e-01"	"-1.5413e-01"	"-2.8884e-01"	"-9.8313e-01"	"-9.6258e-01"	"-9.6282e-01"	"-4.8586e-01"	"-3.0222e-01"	"-4.9119e-01"	"-5.8060e-01"	"-4.8717e-01"	"-3.9615e-01"	"-4.9077e-01"	"-5.1425e-01"	"-5.5797e-01"	"-4.8106e-01"	"-4.8106e-01"	"-4.0982e-01"	"-5.6386e-01"	"-5.5602e-01"	"-4.6273e-01"	"-1.8277e-01"	"-3.1465e-01"	"-5.0764e-01"	"-2.9435e-01"	"-5.1112e-01"	"-6.1692e-01"	"-4.9590e-01"	"-4.5334e-01"	"-5.9027e-01"	"-4.0298e-01"	"-6.6803e-01"	"-5.6745e-01"
1	24	"walking_downst."	"2.8863e-01"	"-1.4573e-02"	"-1.0482e-01"	"9.5088e-01"	"-1.2833e-01"	"-1.4012e-01"	"8.0262e-02"	"-4.4732e-03"	"-8.4692e-03"	"-8.6707e-02"	"-5.4230e-02"	"1.1197e-01"	"-9.1415e-02"	"-2.9177e-02"	"-4.1206e-02"	"-7.3770e-02"	"-7.3770e-02"	"-2.6311e-01"	"-3.0497e-01"	"-4.9715e-01"	"-2.2232e-01"	"-8.6183e-02"	"-1.7383e-01"	"-3.7618e-01"	"-2.2582e-01"	"-2.5000e-01"	"-2.7247e-01"	"-4.3348e-01"	"-3.9629e-01"	"-2.3170e-02"	"-2.0083e-01"	"-3.7430e-01"	"-4.7445e-01"	"-8.2732e-02"	"-1.0261e-01"	"-2.0557e-01"	"-9.6185e-01"	"-9.4148e-01"	"-9.4221e-01"	"-3.3722e-01"	"-1.6929e-01"	"-2.9024e-01"	"-4.3192e-01"	"-4.8467e-01"	"-4.9108e-01"	"-3.5844e-01"	"-5.1933e-01"	"-4.7869e-01"	"-2.2484e-02"	"-2.2484e-02"	"-1.4350e-01"	"-3.6369e-01"	"-4.5916e-01"	"-3.4909e-02"	"-1.6919e-01"	"-2.9155e-01"	"-3.5593e-01"	"-1.6363e-01"	"-3.2857e-01"	"-4.8489e-01"	"-5.2341e-01"	"-5.7328e-01"	"-1.7529e-01"	"-8.2755e-02"	"-4.7015e-01"	"-4.7803e-01"
1	24	"walking_upst."	"2.6988e-01"	"-2.5198e-02"	"-1.1425e-01"	"9.0637e-01"	"-2.3750e-01"	"-2.2713e-01"	"8.6231e-02"	"-1.5082e-02"	"-1.3235e-02"	"8.8316e-02"	"-1.0593e-01"	"2.4829e-02"	"-1.4680e-01"	"-3.1735e-02"	"-4.9843e-02"	"-2.2640e-01"	"-2.2640e-01"	"-4.8849e-01"	"-3.3444e-01"	"-6.5875e-01"	"-3.9579e-01"	"-2.5241e-01"	"-3.1279e-01"	"-5.1564e-01"	"-5.2760e-01"	"-4.8339e-01"	"-5.0319e-01"	"-5.4662e-01"	"-3.7218e-01"	"-3.2230e-01"	"-4.2980e-01"	"-5.6466e-01"	"-6.4611e-01"	"-3.4440e-01"	"-1.1680e-01"	"-2.5560e-01"	"-9.6219e-01"	"-9.1669e-01"	"-9.3495e-01"	"-4.9876e-01"	"-5.1522e-01"	"-5.2381e-01"	"-5.7743e-01"	"-5.6853e-01"	"-2.7460e-01"	"-6.4049e-01"	"-6.4664e-01"	"-6.4898e-01"	"-3.0685e-01"	"-3.0685e-01"	"-4.4107e-01"	"-5.0393e-01"	"-6.3818e-01"	"-3.2617e-01"	"-1.0779e-01"	"-2.8314e-01"	"-5.2710e-01"	"-5.3584e-01"	"-5.6273e-01"	"-6.0295e-01"	"-5.8618e-01"	"-3.1200e-01"	"-4.0628e-01"	"-4.5965e-01"	"-5.4907e-01"	"-6.5388e-01"
2	1	"laying"	"2.2160e-01"	"-4.0514e-02"	"-1.1320e-01"	"-2.4888e-01"	"7.0555e-01"	"4.4582e-01"	"8.1087e-02"	"3.8382e-03"	"1.0834e-02"	"-1.6553e-02"	"-6.4486e-02"	"1.4869e-01"	"-1.0727e-01"	"-4.1517e-02"	"-7.4050e-02"	"-8.4193e-01"	"-8.4193e-01"	"-9.5440e-01"	"-8.7476e-01"	"-9.6346e-01"	"-9.3910e-01"	"-8.6707e-01"	"-8.8267e-01"	"-9.5707e-01"	"-9.2246e-01"	"-9.4806e-01"	"-8.5025e-01"	"-9.5219e-01"	"-9.0930e-01"	"-8.6177e-01"	"-9.3330e-01"	"-8.6219e-01"	"-9.4237e-01"	"-9.2806e-01"	"-8.3683e-01"	"-8.2606e-01"	"-8.9683e-01"	"-9.0772e-01"	"-8.5237e-01"	"-9.5848e-01"	"-9.2415e-01"	"-9.5486e-01"	"-8.7354e-01"	"-9.5109e-01"	"-9.0828e-01"	"-9.1861e-01"	"-9.6791e-01"	"-9.5779e-01"	"-7.9514e-01"	"-7.9514e-01"	"-9.2825e-01"	"-8.1901e-01"	"-9.3584e-01"	"-9.2444e-01"	"-8.3363e-01"	"-8.1289e-01"	"-9.6416e-01"	"-9.3222e-01"	"-9.6059e-01"	"-8.8230e-01"	"-9.5123e-01"	"-9.1658e-01"	"-7.9830e-01"	"-9.2180e-01"	"-8.2432e-01"	"-9.3266e-01"
2	1	"sitting"	"2.6124e-01"	"-1.3083e-03"	"-1.0454e-01"	"8.3151e-01"	"2.0441e-01"	"3.3204e-01"	"7.7483e-02"	"-6.1910e-04"	"-3.3678e-03"	"-4.5350e-02"	"-9.1924e-02"	"6.2931e-02"	"-9.3679e-02"	"-4.0212e-02"	"-4.6703e-02"	"-9.4854e-01"	"-9.4854e-01"	"-9.8736e-01"	"-9.3089e-01"	"-9.9198e-01"	"-9.7964e-01"	"-9.4408e-01"	"-9.5918e-01"	"-9.8660e-01"	"-9.8158e-01"	"-9.8605e-01"	"-9.7616e-01"	"-9.7584e-01"	"-9.5132e-01"	"-9.4778e-01"	"-9.8526e-01"	"-9.5844e-01"	"-9.8980e-01"	"-9.7723e-01"	"-9.2262e-01"	"-9.3959e-01"	"-9.6846e-01"	"-9.3552e-01"	"-9.4904e-01"	"-9.8643e-01"	"-9.8137e-01"	"-9.8791e-01"	"-9.7721e-01"	"-9.6647e-01"	"-9.4143e-01"	"-9.9173e-01"	"-9.8952e-01"	"-9.8794e-01"	"-9.2708e-01"	"-9.2708e-01"	"-9.8412e-01"	"-9.3453e-01"	"-9.8831e-01"	"-9.7641e-01"	"-9.1728e-01"	"-9.3447e-01"	"-9.8749e-01"	"-9.8251e-01"	"-9.8834e-01"	"-9.7790e-01"	"-9.6235e-01"	"-9.4392e-01"	"-9.2844e-01"	"-9.8161e-01"	"-9.3220e-01"	"-9.8705e-01"
2	1	"standing"	"2.7892e-01"	"-1.6138e-02"	"-1.1060e-01"	"9.4295e-01"	"-2.7298e-01"	"1.3491e-02"	"7.5377e-02"	"7.9757e-03"	"-3.6852e-03"	"-2.3988e-02"	"-5.9397e-02"	"7.4801e-02"	"-9.9609e-02"	"-4.4063e-02"	"-4.8951e-02"	"-9.8428e-01"	"-9.8428e-01"	"-9.9237e-01"	"-9.7649e-01"	"-9.9497e-01"	"-9.9525e-01"	"-9.7707e-01"	"-9.8530e-01"	"-9.9463e-01"	"-9.8542e-01"	"-9.9075e-01"	"-9.8639e-01"	"-9.8898e-01"	"-9.8077e-01"	"-9.8536e-01"	"-9.9254e-01"	"-9.8462e-01"	"-9.9482e-01"	"-9.9576e-01"	"-9.7319e-01"	"-9.7978e-01"	"-9.9376e-01"	"-9.8123e-01"	"-9.7632e-01"	"-9.9460e-01"	"-9.8565e-01"	"-9.9225e-01"	"-9.8719e-01"	"-9.8773e-01"	"-9.8065e-01"	"-9.9295e-01"	"-9.9514e-01"	"-9.9211e-01"	"-9.8194e-01"	"-9.8194e-01"	"-9.9310e-01"	"-9.7869e-01"	"-9.9473e-01"	"-9.9603e-01"	"-9.7229e-01"	"-9.7794e-01"	"-9.9507e-01"	"-9.8702e-01"	"-9.9235e-01"	"-9.8750e-01"	"-9.8711e-01"	"-9.8235e-01"	"-9.8231e-01"	"-9.9254e-01"	"-9.7847e-01"	"-9.9467e-01"
2	1	"walking"	"2.7733e-01"	"-1.7384e-02"	"-1.1115e-01"	"9.3522e-01"	"-2.8217e-01"	"-6.8103e-02"	"7.4042e-02"	"2.8272e-02"	"-4.1684e-03"	"-4.1831e-02"	"-6.9530e-02"	"8.4945e-02"	"-8.9998e-02"	"-3.9843e-02"	"-4.6131e-02"	"-1.3697e-01"	"-1.3697e-01"	"-1.4143e-01"	"-1.6098e-01"	"-2.9870e-01"	"-2.0279e-01"	"8.9713e-02"	"-3.3156e-01"	"-1.7055e-01"	"-3.5226e-02"	"-4.6900e-01"	"-3.3903e-01"	"-1.0306e-01"	"-2.5594e-01"	"-1.2862e-01"	"-5.7119e-02"	"-1.9925e-01"	"-3.1931e-01"	"-2.8374e-01"	"1.1446e-01"	"-2.6003e-01"	"-9.7661e-01"	"-9.7131e-01"	"-9.4772e-01"	"-1.1362e-01"	"6.7003e-02"	"-5.0270e-01"	"-4.7354e-01"	"-5.4608e-02"	"-3.4427e-01"	"-2.0742e-01"	"-3.0447e-01"	"-4.0426e-01"	"-2.1969e-01"	"-2.1969e-01"	"-7.4472e-02"	"-1.8698e-01"	"-3.2532e-01"	"-3.1913e-01"	"5.6040e-02"	"-2.7969e-01"	"-1.3359e-01"	"1.0674e-01"	"-5.3471e-01"	"-5.1669e-01"	"-3.3508e-02"	"-4.3656e-01"	"-3.9803e-01"	"-1.0349e-01"	"-3.2102e-01"	"-3.8160e-01"
2	1	"walking_downst."	"2.8919e-01"	"-9.9185e-03"	"-1.0757e-01"	"9.3187e-01"	"-2.6661e-01"	"-6.2120e-02"	"5.4155e-02"	"2.9650e-02"	"-1.0972e-02"	"-3.5078e-02"	"-9.0937e-02"	"9.0085e-02"	"-7.3959e-02"	"-4.3990e-02"	"-2.7046e-02"	"2.7188e-02"	"2.7188e-02"	"-8.9447e-02"	"-7.5741e-02"	"-2.9546e-01"	"3.8229e-02"	"1.5499e-03"	"-2.2557e-01"	"-2.7664e-02"	"-1.2867e-01"	"-2.8833e-01"	"-3.5245e-01"	"-5.5702e-02"	"-3.1869e-02"	"9.6585e-02"	"2.6218e-02"	"-1.8572e-01"	"-2.8196e-01"	"3.0035e-02"	"-3.1936e-02"	"-2.3043e-01"	"-9.5056e-01"	"-9.3702e-01"	"-8.9594e-01"	"-1.2284e-02"	"-1.0160e-01"	"-3.4574e-01"	"-4.5803e-01"	"-1.2635e-01"	"-1.2470e-01"	"-4.8703e-01"	"-2.3882e-01"	"-2.6876e-01"	"1.9884e-02"	"1.9884e-02"	"-2.5788e-02"	"-2.2572e-01"	"-3.0651e-01"	"2.4331e-02"	"-1.1296e-01"	"-2.9793e-01"	"-8.6328e-02"	"-1.3458e-01"	"-4.0172e-01"	"-4.9542e-01"	"-1.8141e-01"	"-2.3844e-01"	"-1.8653e-01"	"-1.0405e-01"	"-3.9835e-01"	"-3.9192e-01"
2	1	"walking_upst."	"2.5546e-01"	"-2.3953e-02"	"-9.7302e-02"	"8.9335e-01"	"-3.6215e-01"	"-7.5403e-02"	"1.0137e-01"	"1.9486e-02"	"-4.5563e-02"	"5.0549e-02"	"-1.6617e-01"	"5.8360e-02"	"-1.2223e-01"	"-4.2149e-02"	"-4.0713e-02"	"-1.2993e-01"	"-1.2993e-01"	"-4.6650e-01"	"-1.2674e-01"	"-5.9488e-01"	"-4.0432e-01"	"-1.9098e-01"	"-4.3335e-01"	"-4.7988e-01"	"-4.1344e-01"	"-6.8547e-01"	"-4.9261e-01"	"-3.1947e-01"	"-4.5360e-01"	"-3.5240e-01"	"-4.4265e-01"	"-3.2596e-01"	"-6.3467e-01"	"-3.5471e-01"	"-2.3203e-03"	"-1.9479e-02"	"-9.5637e-01"	"-9.5285e-01"	"-9.1238e-01"	"-4.4684e-01"	"-3.7827e-01"	"-7.0659e-01"	"-5.4487e-01"	"4.1052e-03"	"-5.0717e-01"	"-6.1479e-01"	"-6.0170e-01"	"-6.0633e-01"	"-3.2497e-01"	"-3.2497e-01"	"-4.7899e-01"	"-1.4862e-01"	"-6.4855e-01"	"-3.3743e-01"	"2.1770e-02"	"8.5957e-02"	"-4.6191e-01"	"-3.8178e-01"	"-7.2604e-01"	"-5.6589e-01"	"1.5154e-01"	"-5.7171e-01"	"-4.1626e-01"	"-5.3306e-01"	"-1.8299e-01"	"-6.9393e-01"
2	3	"laying"	"2.7552e-01"	"-1.8956e-02"	"-1.0130e-01"	"-2.4176e-01"	"8.3703e-01"	"4.8870e-01"	"7.6981e-02"	"1.3804e-02"	"-4.3563e-03"	"-2.0817e-02"	"-7.1851e-02"	"1.3800e-01"	"-1.0004e-01"	"-3.8977e-02"	"-6.8734e-02"	"-9.7279e-01"	"-9.7279e-01"	"-9.7948e-01"	"-9.5156e-01"	"-9.8671e-01"	"-9.8067e-01"	"-9.6117e-01"	"-9.6833e-01"	"-9.8051e-01"	"-9.6875e-01"	"-9.7912e-01"	"-9.7017e-01"	"-9.7810e-01"	"-9.6234e-01"	"-9.6552e-01"	"-9.7595e-01"	"-9.6459e-01"	"-9.8428e-01"	"-9.8278e-01"	"-9.6206e-01"	"-9.6369e-01"	"-9.8251e-01"	"-9.8120e-01"	"-9.6481e-01"	"-9.8088e-01"	"-9.6871e-01"	"-9.8209e-01"	"-9.7455e-01"	"-9.7727e-01"	"-9.6351e-01"	"-9.8033e-01"	"-9.8676e-01"	"-9.8334e-01"	"-9.6422e-01"	"-9.6422e-01"	"-9.7612e-01"	"-9.5428e-01"	"-9.8314e-01"	"-9.8369e-01"	"-9.6409e-01"	"-9.6328e-01"	"-9.8312e-01"	"-9.7104e-01"	"-9.8371e-01"	"-9.7599e-01"	"-9.7703e-01"	"-9.6726e-01"	"-9.6835e-01"	"-9.7531e-01"	"-9.5544e-01"	"-9.8257e-01"
